date,news
2022-03-06,"{'russian': 0.33662, 'kyiv': 0.31311, 'march': 0.1904, 'forc': 0.18811, 'poltava': 0.18333, 'ukrainian': 0.17821, 'gener': 0.16002, 'staff': 0.15155, 'oper': 0.13861, 'amphibi': 0.13535, 'btg': 0.12315, 'report': 0.11911, 'odesa': 0.11897, 'no': 0.11607, 'chernihiv': 0.11308, 'encircl': 0.1106, 'west': 0.10875, 'bomb': 0.10329, 'attack': 0.10129, 'envelop': 0.10066, 'it': 0.09989, 'although': 0.09645, 'mykolayiv': 0.0953, 'kilomet': 0.09152, 'they': 0.09039, 'dnipro': 0.0901, 'bug': 0.08652, 'offen': 0.08374, 'moldovan': 0.08372, 'resum': 0.08188, 'hour': 0.07876, 'complet': 0.07768, 'such': 0.07738, 'begun': 0.0771, 'would': 0.07698, 'intend': 0.07637, 'roughli': 0.07527, 'be': 0.07291, 'twenti': 0.07181, 'ha': 0.07162, 'as': 0.07108, 'east': 0.07046, 'prepar': 0.06991, 'effort': 0.06983, 'claim': 0.06966, 'not': 0.0693, 'toward': 0.06902, 'had': 0.06838, 'itself': 0.06831, 'mechan': 0.06808, 'indic': 0.06745, 'transnistria': 0.06602, 'public': 0.06511, 'near': 0.06361, 'advanc': 0.06108, 'size': 0.06051, 'citi': 0.06001, 'renew': 0.0599, 'see': 0.05861, 'zelenski': 0.05825, 'powerpl': 0.05763, 'kaniv': 0.05763, 'breakaway': 0.05763, 'concentr': 0.05729, 'unknown': 0.05654, 'kharkiv': 0.0565, 'capit': 0.05559, 'logic': 0.05481, 'unclear': 0.05317, 'boryspil': 0.05262, 'regroup': 0.05191, 'may': 0.05181, 'westand': 0.05084, 'shorter': 0.05084, 'their': 0.05064, 'defeat': 0.04971, 'conjunct': 0.04933, 'terrain': 0.04816, 'via': 0.04673, 'sumi': 0.04673, 'next': 0.04633, 'peremoha': 0.04583, 'mouth': 0.04583, 'load': 0.04583, 'alert': 0.04583, 'land': 0.04576, 'verif': 0.0449, 'launcher': 0.0449, 'cherkasi': 0.0449, 'decad': 0.04404, 'battalion': 0.04369, 'depth': 0.04253, 'along': 0.04209, 'region': 0.04193, 'evacu': 0.04169, '7th': 0.04123, 'repul': 0.04063, 'alter': 0.04063, 'evid': 0.0405, 'independ': 0.04037}"
2022-03-07,"{'russian': 0.42356, 'march': 0.27546, 'zaporizhya': 0.25192, 'kyiv': 0.20492, 'irpin': 0.20349, 'kilomet': 0.18442, 'mykolayiv': 0.17726, 'report': 0.17232, 'ukrainian': 0.1596, 'forc': 0.1596, 'bug': 0.13411, 'sumi': 0.13037, 'roughli': 0.12445, 'attack': 0.11932, 'citi': 0.11782, 'brovari': 0.11424, 'staff': 0.11276, 'gener': 0.11162, 'town': 0.10406, 'oper': 0.09822, 'hour': 0.09767, 'troop': 0.09015, 'mariupol': 0.08059, 'toward': 0.07846, 'encircl': 0.07714, 'social': 0.07489, 'effort': 0.07422, 'west': 0.07417, 'itself': 0.07412, 'odesa': 0.07376, 'not': 0.07366, 'volnovakha': 0.07355, 'east': 0.07281, 'next': 0.07182, 'chernihiv': 0.07011, 'they': 0.07006, 'as': 0.06926, 'continu': 0.0677, 'along': 0.06524, 'media': 0.06441, 'yet': 0.06439, 'twenti': 0.0636, 'advanc': 0.06312, 'seiz': 0.05967, 'against': 0.05797, 'north': 0.05533, 'ground': 0.05219, 'attempt': 0.05114, 'their': 0.05024, 'depot': 0.05005, 'assess': 0.04999, 'stretch': 0.04903, 'it': 0.04817, 'drive': 0.04705, 'southern': 0.0459, 'btg': 0.04581, 'feel': 0.0457, 'divid': 0.04522, 'axi': 0.0452, 'rout': 0.04479, 'line': 0.04475, 'northward': 0.04389, 'appear': 0.04301, 'outskirt': 0.04251, 'amphibi': 0.04196, 'launch': 0.03946, 'near': 0.03944, 'challeng': 0.03863, 'may': 0.03855, 'fifti': 0.03809, 'set': 0.03804, 'fire': 0.03784, 'condit': 0.03755, 'support': 0.03749, 'road': 0.03613, 'prepar': 0.03612, 'northwest': 0.03612, 'bypass': 0.0359, 'inhul': 0.03573, 'indeci': 0.03573, 'delay': 0.03506, 'indic': 0.03485, 'capit': 0.03446, 'cross': 0.03425, 'upriv': 0.03398, 'testifi': 0.03398, 'romni': 0.03398, 'priluki': 0.03398, 'had': 0.03392, 'previou': 0.0338, 'extend': 0.03284, 'especi': 0.03284, 'weapon': 0.03276, 'boryspil': 0.03263, 'consist': 0.03206, 'around': 0.03196, 'would': 0.03182, 'eastern': 0.0318, 'inten': 0.03156, 'ramazan': 0.03152}"
2022-03-08,"{'march': 0.36434, 'russian': 0.33492, 'zaporizhya': 0.27489, 'caa': 0.27199, 'forc': 0.2314, 'kyiv': 0.20328, 'btg': 0.18178, 'ukrainian': 0.1705, 'sumi': 0.15806, 'kilomet': 0.14072, 'citi': 0.12918, 'staff': 0.11185, 'gener': 0.11073, 'roughli': 0.10802, 'report': 0.10378, 'mykolayiv': 0.09769, 'irpin': 0.08972, 'hour': 0.08478, 'bug': 0.07982, 'up': 0.07591, 'troop': 0.07567, 'repul': 0.07497, 'balovn': 0.07089, 'chernihiv': 0.06955, 'encircl': 0.06802, 'continu': 0.06715, 'rifl': 0.06603, 'motor': 0.06541, 'divi': 0.0648, '36th': 0.06353, 'ivankiv': 0.06254, '45th': 0.06254, 'mariupol': 0.06218, 'block': 0.06115, 'oper': 0.06089, 'town': 0.05899, 'near': 0.05869, 'drive': 0.05834, 'element': 0.05825, 'center': 0.05582, 'unchang': 0.05523, '98th': 0.05149, 'against': 0.05112, 'attempt': 0.05073, 'east': 0.05056, 'brigad': 0.0505, 'as': 0.04996, '29th': 0.04929, 'extend': 0.04887, 'odesa': 0.04878, 'kharkiv': 0.04865, 'airba': 0.04802, '90th': 0.04802, 'it': 0.04779, 'amass': 0.04743, 'airborn': 0.04682, 'west': 0.04682, 'brovari': 0.04533, '41st': 0.04533, '35th': 0.0444, 'twenti': 0.04416, 'attack': 0.04361, 'area': 0.04339, 'effort': 0.04295, 'next': 0.04275, 'ukrain': 0.04263, 'toward': 0.04245, 'itself': 0.04201, 'lead': 0.0417, 'spetsnaz': 0.04162, 'amphibi': 0.04162, 'past': 0.04151, '58th': 0.04127, 'were': 0.04105, 'forti': 0.04004, 'offen': 0.03863, 'challeng': 0.03832, 'line': 0.03805, 'state': 0.03795, 'advanc': 0.03757, 'helicopt': 0.03722, 'tank': 0.03694, 'russia': 0.03663, 'oblast': 0.03663, '6th': 0.0365, 'seventi': 0.03646, 'prepar': 0.03583, 'raid': 0.03561, 'bypass': 0.03561, 'vovchanski': 0.03545, 'ternivka': 0.03545, 'rebrand': 0.03545, 'rakivka': 0.03545, 'kaniv': 0.03545, 'hostolmel': 0.03545, 'dymer': 0.03545, '71st': 0.03545, 'capit': 0.03419, 'outskirt': 0.03374, 'upriv': 0.03371}"
2022-03-09,"{'russian': 0.42056, 'march': 0.28379, 'forc': 0.22873, 'kyiv': 0.20742, 'report': 0.17753, 'gener': 0.14907, 'ukrainian': 0.14757, 'mykolayiv': 0.14204, 'roughli': 0.13089, 'zaporizhya': 0.12112, 'staff': 0.12047, 'oper': 0.11805, 'chernihiv': 0.10534, 'continu': 0.10356, 'hour': 0.10272, 'kilomet': 0.10231, 'it': 0.09926, 'bug': 0.09672, 'btg': 0.09177, 'renew': 0.08928, 'sumi': 0.08705, 'bypass': 0.08629, 'kozelet': 0.0859, 'toward': 0.08573, 'encircl': 0.08242, 'byshiv': 0.0817, 'east': 0.07876, 'fastiv': 0.07844, 'scale': 0.07567, 'effort': 0.07435, 'not': 0.07378, 'possibl': 0.07212, 'although': 0.07188, 'desna': 0.07157, 'attempt': 0.06915, 'attack': 0.06794, 'size': 0.06764, 'past': 0.06286, 'offen': 0.06241, 'may': 0.06178, 'twenti': 0.06116, 'conscript': 0.06037, 'were': 0.05969, 'citi': 0.05963, 'odesa': 0.05911, 'drive': 0.05655, '41st': 0.05493, 'along': 0.05489, 'control': 0.05433, 'be': 0.05433, 'ha': 0.05338, 'as': 0.05297, 'isw': 0.05257, 'much': 0.05246, 'next': 0.05179, 'had': 0.05096, 'kharkiv': 0.05052, 'social': 0.05001, 'combin': 0.04984, 'also': 0.049, 'brigad': 0.04895, 'armi': 0.04857, 'ultim': 0.04843, 'consid': 0.04784, 'bombard': 0.04735, 'been': 0.04706, 'axi': 0.04657, 'yet': 0.04643, 'around': 0.0461, 'veri': 0.04544, 'contest': 0.04368, 'road': 0.04342, 'time': 0.04342, 'mariupol': 0.04305, 'tenor': 0.04295, 'modest': 0.04295, 'hlukhiv': 0.04295, 'dymer': 0.04295, 'pontoon': 0.04289, 'concentr': 0.0427, 'troop': 0.04167, 'take': 0.04143, 'fight': 0.04125, 'cross': 0.04117, 'initi': 0.04091, 'wet': 0.04085, 'novyi': 0.04085, 'halfway': 0.04085, 'west': 0.04052, 'rifl': 0.04, 'our': 0.03968, 'larger': 0.03968, 'motor': 0.03963, 'himself': 0.03927, '55th': 0.03922, 'appear': 0.03877, 'media': 0.03871, 'line': 0.03842, 'begun': 0.0383, 'itself': 0.03818}"
2022-03-10,"{'march': 0.41828, 'russian': 0.41324, 'forc': 0.35343, 'kyiv': 0.25795, 'ukrainian': 0.25556, 'ten': 0.23824, 'mykolayiv': 0.12212, 'hour': 0.11896, 'staff': 0.11652, 'gener': 0.11535, 'continu': 0.11448, 'report': 0.10357, 'oper': 0.10331, 'effort': 0.08766, 'brovari': 0.08096, 'nine': 0.07187, 'eight': 0.06925, 'twenti': 0.0676, 'am': 0.06694, 'not': 0.06525, 'past': 0.06486, 'sumi': 0.06415, 'motyzhyn': 0.0633, 'chernihiv': 0.06211, 'advanc': 0.0615, 'capit': 0.06106, 'west': 0.05973, 'attempt': 0.05662, 'citi': 0.05493, 'bombard': 0.05234, 'suburb': 0.05122, 'addit': 0.05041, 'yellow': 0.05034, 'infiltr': 0.05034, 'kilomet': 0.05026, 'attack': 0.05006, 'bug': 0.04752, 'air': 0.0473, 'midnight': 0.04598, 'encircl': 0.04555, 'zaporizhya': 0.04463, 'pau': 0.04456, 'renew': 0.04386, 'claim': 0.04372, 'kharkiv': 0.04344, '90th': 0.04288, 'belarusian': 0.04126, 'remain': 0.04107, 'badli': 0.04092, 'near': 0.04076, 'river': 0.04065, 'offen': 0.04024, 'axi': 0.04004, 'mariupol': 0.03966, 'line': 0.03964, 'as': 0.03904, 'their': 0.03894, 'east': 0.03869, 'toward': 0.03791, 'saboteur': 0.03782, 'bucha': 0.03782, 'did': 0.03733, 'scale': 0.03717, 'ani': 0.03667, 'southeast': 0.03589, 'forti': 0.03576, 'stall': 0.03489, 'disrupt': 0.03434, 'around': 0.03397, 'commun': 0.03361, 'dnipro': 0.03299, 'contest': 0.03219, 'time': 0.032, 'zakharov': 0.03165, 'petrivsk': 0.03165, 'leg': 0.03165, 'inhul': 0.03165, 'demydiv': 0.03165, 'andriyivka': 0.03165, 'success': 0.03037, 'hrushuvakha': 0.0301, 'horenychi': 0.0301, 'byshiv': 0.0301, 'band': 0.0301, 'failur': 0.02995, 'belaru': 0.02995, 'larg': 0.02941, 'local': 0.02917, 'substanti': 0.02909, 'fastiv': 0.0289, 'ground': 0.02889, 'along': 0.02889, 'may': 0.02846, 'unlik': 0.02818, 'eastern': 0.02817, 'two': 0.02803, 'combat': 0.02796, 'voznesensk': 0.02792, 'furthest': 0.02792, 'defen': 0.02781}"
2022-03-11,"{'march': 0.40686, 'russian': 0.37616, 'eleven': 0.30571, 'forc': 0.30185, 'ukrainian': 0.17647, 'belarusian': 0.17619, 'belaru': 0.12791, 'syrian': 0.12661, 'kyiv': 0.12239, 'gener': 0.12197, 'ukrain': 0.1161, 'lukashenko': 0.11353, 'attack': 0.09502, 'kremlin': 0.08326, 'ten': 0.07993, 'purg': 0.0798, 'not': 0.07895, 'pau': 0.07611, 'russia': 0.07449, 'war': 0.07163, 'combat': 0.07163, 'sever': 0.07053, 'conduct': 0.07001, 'continu': 0.06984, 'putin': 0.06965, 'fighter': 0.06721, 'replac': 0.06579, 'claim': 0.06534, 'oper': 0.06501, '5th': 0.06244, 'flag': 0.06117, 'reznikov': 0.05985, 'attempt': 0.05803, 'state': 0.05788, 'hour': 0.05542, 'sumi': 0.05479, 'fal': 0.05374, 'be': 0.05374, 'chernihiv': 0.05304, 'resuppli': 0.05242, 'defen': 0.05226, 'staff': 0.05213, 'offic': 0.05205, 'citi': 0.0516, 'report': 0.05121, 'fsb': 0.04969, 'kopani': 0.04937, 'fail': 0.0493, 'into': 0.04898, 'addit': 0.04844, 'casualti': 0.04783, 'they': 0.0477, 'deploy': 0.04714, 'pressur': 0.04699, 'ani': 0.04697, 'effort': 0.04679, 'unit': 0.04544, 'eight': 0.04436, 'separ': 0.04405, 'territori': 0.04319, 'servic': 0.04286, 'sixteen': 0.04223, 'loss': 0.04202, 'intern': 0.04202, 'arrest': 0.04176, 'command': 0.04154, 'foreign': 0.04124, 'mariupol': 0.04064, 'zero': 0.04053, 'aircraft': 0.03984, 'oleksiy': 0.03933, 'inva': 0.03921, 'may': 0.03888, 'bring': 0.03868, 'here': 0.03867, 'ha': 0.03839, 'counterattack': 0.03839, 'zaporizhya': 0.03812, 'their': 0.03801, 'draw': 0.03785, 'andrei': 0.03759, 'airspac': 0.03759, '29th': 0.03759, 'local': 0.03737, 'enter': 0.0372, 'did': 0.03719, 'entri': 0.03662, 'reservist': 0.03616, 'unlik': 0.03611, 'new': 0.03526, 'includ': 0.03526, 'motiv': 0.03495, 'hi': 0.03434, 'plan': 0.03387, 'can': 0.03374, 'twenti': 0.03368, 'presid': 0.03359, 'late': 0.03359, 'among': 0.03305, 'join': 0.03302}"
2022-03-12,"{'russian': 0.39618, 'forc': 0.37457, 'march': 0.35402, 'twelv': 0.24355, 'ukrainian': 0.18008, 'kyiv': 0.17719, 'ukrain': 0.15127, 'zaporizhya': 0.14781, 'shipment': 0.12639, 'ryabkov': 0.12579, 'eleven': 0.11065, 'btg': 0.10752, 'chernihiv': 0.10284, 'conduct': 0.10136, 'continu': 0.1011, 'toward': 0.10044, 'russia': 0.09388, 'report': 0.09388, 'oper': 0.09364, 'not': 0.09364, 'northeastern': 0.09112, 'militari': 0.08688, 'attack': 0.08106, 'staff': 0.08086, 'gener': 0.08004, 'offen': 0.07616, 'did': 0.07418, 'aid': 0.06917, 'mykhailo': 0.06819, 'row': 0.06669, 'western': 0.06566, 'dnipro': 0.06555, 'mariupol': 0.06304, 'encircl': 0.06035, 'advanc': 0.05925, 'hour': 0.0573, 'offset': 0.05545, 'town': 0.05233, 'as': 0.05172, 'reserv': 0.0511, 'citi': 0.05094, 'claim': 0.05068, 'threaten': 0.05062, 'bomb': 0.0501, 'destroy': 0.05002, 'bank': 0.04975, 'deter': 0.04924, 'ani': 0.04857, 'legitim': 0.04765, 'west': 0.04747, 'view': 0.04692, 'unlik': 0.04667, 'deploy': 0.0457, 'new': 0.04558, 'expo': 0.04556, 'redeploy': 0.04517, 'resum': 0.04468, 'commun': 0.04452, 'effort': 0.04355, 'limit': 0.0435, 'seek': 0.04262, 'northwest': 0.04239, 'polyana': 0.04193, 'addit': 0.04174, 'uav': 0.0409, 'south': 0.04058, 'counterattack': 0.03969, 'previou': 0.03966, 'pau': 0.03935, 'kopani': 0.03829, 'abkhazia': 0.03829, 'ground': 0.03827, 'along': 0.03827, 'long': 0.03785, 'replenish': 0.03758, 'line': 0.03751, 'target': 0.03734, 'defen': 0.03685, 'captur': 0.03685, 'damag': 0.03595, 'pump': 0.03589, 'lebedyn': 0.03589, 'desna': 0.03494, 'shell': 0.03471, 'kremlin': 0.03444, 'eight': 0.0344, 'sumi': 0.034, 'next': 0.03371, 'household': 0.03335, 'problem': 0.03329, 'kharkiv': 0.03288, 'asset': 0.03275, 'provok': 0.03267, 'mylov': 0.03267, 'shcherbaki': 0.03147, 'away': 0.03113, 'besieg': 0.03095, 'second': 0.0309, 'aircraft': 0.0309, 'stepov': 0.03045}"
2022-03-13,"{'march': 0.36733, 'forc': 0.3438, 'russian': 0.29567, 'thirteen': 0.28954, 'ukrainian': 0.1994, 'syrian': 0.18746, 'kyiv': 0.18122, 'ukrain': 0.15127, 'russia': 0.14476, 'report': 0.13787, 'deploy': 0.12215, 'libyan': 0.1142, 'assad': 0.10592, 'armenia': 0.09764, 'gener': 0.09724, 'row': 0.09549, 'mercenari': 0.09293, 'staff': 0.09122, 'deliveri': 0.07848, 'balanc': 0.07848, 'belarusian': 0.07826, 'gather': 0.07598, 'oper': 0.06876, 'nagorno': 0.06852, 'karabakh': 0.06852, 'syria': 0.0677, 'aid': 0.06603, 'offen': 0.06543, 'addit': 0.06375, 'unlik': 0.06237, 'conduct': 0.0622, 'qualiti': 0.06144, 'mariupol': 0.06018, 'unit': 0.05981, 'twelv': 0.05812, 'third': 0.05791, 'week': 0.05703, 'protest': 0.05665, 'replac': 0.05566, 'reinforc': 0.05554, 'militari': 0.05529, 'did': 0.05507, 'not': 0.05501, 'poland': 0.05356, 'noon': 0.05356, 'pool': 0.05293, 'kill': 0.052, 'belaru': 0.0505, 'train': 0.05029, 'northeastern': 0.04971, 'citi': 0.04862, 'northwest': 0.04856, 'next': 0.04827, 'announc': 0.04827, 'toward': 0.04794, 'ballist': 0.04741, '5th': 0.04622, 'treat': 0.04513, 'expo': 0.04349, 'may': 0.04318, 'defen': 0.04221, 'recruit': 0.04207, 'effort': 0.04157, 'intern': 0.04148, 'kremlin': 0.04109, 'hour': 0.04103, 'seek': 0.04068, 'time': 0.04046, 'low': 0.04019, 'zaporizhia': 0.04015, 'spirit': 0.04003, 'preexist': 0.04003, 'hurriedli': 0.04003, 'forpost': 0.04003, '102nd': 0.04003, 'pull': 0.03997, 'take': 0.03861, 'success': 0.0384, 'encircl': 0.0384, 'sukhoi': 0.03655, 'libya': 0.03655, 'airlift': 0.03655, 'center': 0.03602, 'pro': 0.03591, 'replenish': 0.03587, 'two': 0.03544, 'day': 0.03527, 'as': 0.03526, 'specifi': 0.03518, 'attack': 0.03517, 'kherson': 0.03508, 'remain': 0.03463, 'reconnaiss': 0.03452, 'oblast': 0.03447, 'commun': 0.034, 'favor': 0.0336, 'recal': 0.03335, 'town': 0.0333, 'base': 0.03313, 'further': 0.03287}"
2022-03-14,"{'russian': 0.38374, 'forc': 0.37074, 'march': 0.31966, 'kyiv': 0.2057, 'fourteen': 0.19955, 'ukrainian': 0.18862, 'china': 0.15019, 'irpin': 0.14374, 'russia': 0.13693, 'syrian': 0.12666, 'chine': 0.12516, 'belarusian': 0.12338, 'thirteen': 0.12325, 'oper': 0.11057, 'not': 0.11057, 'ukrain': 0.10407, 'chechen': 0.09379, 'hour': 0.09055, 'conduct': 0.08498, 'report': 0.08477, 'mykolayiv': 0.08348, 'toward': 0.08313, 'fighter': 0.08068, 'pmc': 0.08058, 'zaporizhya': 0.08008, 'aid': 0.07807, 'sever': 0.07408, 'continu': 0.07173, 'near': 0.06965, 'seek': 0.06734, 'resum': 0.06724, 'pin': 0.06505, 'last': 0.0638, 'offen': 0.06189, 'kadyrov': 0.06165, 'travel': 0.06127, 'attack': 0.05989, 'staff': 0.05974, 'gener': 0.05913, 'claim': 0.05883, 'border': 0.05599, 'inva': 0.05492, 'encircl': 0.05449, 'advanc': 0.0535, 'their': 0.05323, 'addit': 0.05277, 'reinforc': 0.05253, 'militari': 0.0523, 'steadi': 0.05066, 'kryvyi': 0.0504, 'rih': 0.05016, 'mariupol': 0.04744, 'attempt': 0.04741, 'unsuccess': 0.04653, 'citi': 0.04599, 'effort': 0.04588, 'capabl': 0.04557, 'deni': 0.04543, 'bucha': 0.04524, 'need': 0.0446, 'increasingli': 0.04447, 'ani': 0.04386, 'week': 0.04315, 'deploy': 0.04126, 'expo': 0.04114, 'suburb': 0.04085, 'state': 0.04054, 'river': 0.04052, 'twenti': 0.04043, 'halt': 0.04002, 'improv': 0.03949, 'dnipro': 0.03946, 'limit': 0.03927, 'bypass': 0.03803, 'doe': 0.03789, 'topolsk': 0.03786, 'confirm': 0.0374, 'engin': 0.03736, 'kharkiv': 0.03711, 'success': 0.03633, 'counterattack': 0.03584, 'failur': 0.03583, 'belaru': 0.03583, 'pau': 0.03553, 'open': 0.03537, 'unit': 0.03536, 'northeastern': 0.03526, 'increa': 0.03499, 'both': 0.03489, 'reclaim': 0.03457, 'machineri': 0.03457, 'axi': 0.03421, 'media': 0.03412, 'unlik': 0.03371, 'combat': 0.03344, 'strongman': 0.0334, 'donetsk': 0.03335, 'as': 0.03335, 'bridg': 0.03315, 'logist': 0.03295}"
2022-03-15,"{'russian': 0.43789, 'march': 0.37971, 'forc': 0.34904, 'fifteen': 0.24305, 'kyiv': 0.17841, 'ukrainian': 0.17135, 'mariupol': 0.14812, 'oper': 0.13327, 'zaporizhya': 0.13022, 'fourteen': 0.12981, 'encircl': 0.12406, 'amphibi': 0.10845, 'conduct': 0.10843, 'continu': 0.09544, 'report': 0.08907, 'attack': 0.0844, 'capitul': 0.08396, 'citi': 0.08334, 'toward': 0.08111, 'offen': 0.08052, 'staff': 0.07771, 'gener': 0.07693, 'unlik': 0.07401, 'reinforc': 0.07176, 'russia': 0.06999, 'not': 0.06981, 'captur': 0.06493, 'major': 0.06373, 'odesa': 0.06355, 'scatter': 0.06156, 'late': 0.0612, 'mykolayiv': 0.06109, 'advanc': 0.05873, 'dnipro': 0.05775, 'coast': 0.05743, 'launch': 0.05711, 'naval': 0.05658, 'bank': 0.0526, 'unsupport': 0.05209, 'repul': 0.05209, 'did': 0.05083, 'infantri': 0.05049, 'west': 0.0488, 'sever': 0.04819, 'defend': 0.04819, 'black': 0.0478, 'brovari': 0.04724, 'irpin': 0.04675, 'northeastern': 0.04588, 'sumi': 0.04493, 'next': 0.04455, 'ukrain': 0.04442, 'land': 0.044, 'ani': 0.0428, 'sea': 0.04227, 'retain': 0.04227, 'out': 0.04222, 'week': 0.04211, 'unit': 0.0414, 'line': 0.03965, 'resum': 0.03936, 'conscript': 0.03894, 'replac': 0.03853, 'claim': 0.03827, 'hour': 0.03786, 'trostyanet': 0.03694, 'rivnopil': 0.03694, 'dymerka': 0.03694, 'fal': 0.03672, 'kharkiv': 0.03621, 'success': 0.03545, 'destroy': 0.03525, 'kamyansk': 0.03513, 'belaru': 0.03496, 'mercenari': 0.03431, 'larger': 0.03413, 'local': 0.03405, 'slavutych': 0.03373, 'orihiv': 0.03373, 'along': 0.03372, 'threaten': 0.03345, 'capabl': 0.03335, 'may': 0.03321, 'ha': 0.03279, 'apc': 0.03259, 'defen': 0.03246, 'kherson': 0.03238, 'western': 0.03214, 'effort': 0.03197, 'until': 0.03187, 'oblast': 0.03181, 'river': 0.03163, 'smolensk': 0.03162, 'lebedyn': 0.03162, 'come': 0.03158, 'northeast': 0.03154, 'residenti': 0.03129, 'ammunit': 0.03121, 'cach': 0.03078, 'town': 0.03074}"
2022-03-16,"{'march': 0.42964, 'russian': 0.38994, 'forc': 0.3351, 'sixteen': 0.31861, 'ukrainian': 0.21325, 'kyiv': 0.19269, 'fifteen': 0.13788, 'gener': 0.1231, 'mariupol': 0.09776, 'staff': 0.09326, '150th': 0.0917, 'report': 0.09162, 'zelenski': 0.08961, 'warship': 0.08865, 'citi': 0.08617, 'continu': 0.08552, 'russia': 0.07941, 'death': 0.06766, 'pavlyuk': 0.06746, 'ukrain': 0.06702, 'oper': 0.06702, 'toward': 0.06371, 'casualti': 0.06276, 'kostroma': 0.06257, 'amphibi': 0.06247, 'command': 0.06132, 'conduct': 0.06124, 'odesa': 0.06101, 'princip': 0.06071, 'mykolayiv': 0.05865, 'armenia': 0.05768, 'kill': 0.0576, 'halt': 0.05623, 'attack': 0.0561, 'unlik': 0.05527, 'fourth': 0.05526, 'civilian': 0.05177, 'redeploy': 0.05094, 'unsupport': 0.05001, 'blow': 0.05001, 'addit': 0.04943, 'claim': 0.04899, 'kharkiv': 0.04867, 'ossetia': 0.04746, 'noon': 0.04746, 'unit': 0.04637, 'new': 0.04626, 'caa': 0.04536, 'offen': 0.04509, 'be': 0.04487, 'joint': 0.04426, 'rifl': 0.04404, 'defen': 0.04363, 'motor': 0.04363, 'divi': 0.04322, 'encircl': 0.04254, 'combin': 0.04116, '5th': 0.04096, 'major': 0.04079, 'naval': 0.04074, 'capitul': 0.04031, 'difficulti': 0.03999, 'reinforc': 0.03937, 'base': 0.03914, 'without': 0.03876, '8th': 0.03854, 'coast': 0.03676, 'militari': 0.03674, 'shell': 0.0367, 'not': 0.03656, 'velyka': 0.03652, 'infantri': 0.03635, 'stavka': 0.03547, 'bilenk': 0.03547, 'pull': 0.03541, 'earli': 0.03537, 'region': 0.0344, 'south': 0.03433, 'it': 0.03415, 'current': 0.03403, 'airfield': 0.03365, 'headquart': 0.03329, 'surrend': 0.03311, 'which': 0.0327, 'reserv': 0.03242, 'repel': 0.03234, 'armi': 0.03209, 'regroup': 0.03194, 'would': 0.03158, 'arm': 0.03132, 'orlan': 0.03129, 'again': 0.03118, 'heavi': 0.03096, 'logist': 0.03087, 'inva': 0.03087, 'if': 0.03052, 'vyshhorod': 0.03036, 'btg': 0.03031, 'zatoka': 0.02955, 'kuleba': 0.02955}"
2022-03-17,"{'march': 0.46168, 'russian': 0.36664, 'forc': 0.3339, 'seventeen': 0.32863, 'ukrainian': 0.2226, 'sixteen': 0.14886, 'report': 0.13127, 'syrian': 0.1275, 'amphibi': 0.11188, 'kyiv': 0.10353, 'staff': 0.10022, 'gener': 0.09921, 'mariupol': 0.08595, 'continu': 0.07876, 'oper': 0.07857, 'assault': 0.0783, 'citi': 0.07275, '252nd': 0.06724, 'odesa': 0.06556, 'difficulti': 0.06446, 'toward': 0.06086, 'russia': 0.05907, 'ukrain': 0.05892, 'reserv': 0.05806, 'gur': 0.05578, 'midnight': 0.05536, 'northwest': 0.05394, 'zaporizhya': 0.05374, 'batteri': 0.053, 'local': 0.05269, 'inflict': 0.05227, 'baltic': 0.05163, 'noon': 0.051, 'deploy': 0.04985, 'tank': 0.04965, 'black': 0.04931, 'regiment': 0.04903, 'caa': 0.04874, 'offen': 0.04846, 'fleet': 0.0482, 'expend': 0.04774, 'northeastern': 0.04733, 'as': 0.04701, 'almost': 0.04695, 'captur': 0.04689, 'time': 0.04623, 'conduct': 0.04606, 'element': 0.04474, 'heavi': 0.04436, 'naval': 0.04378, 'likelihood': 0.04366, 'sea': 0.04361, '1st': 0.04344, 'syria': 0.04297, 'launch': 0.04209, 'sever': 0.04143, 'fighter': 0.04061, 'casualti': 0.04046, 'recruit': 0.04006, 'helicopt': 0.04002, 'coast': 0.0395, 'claim': 0.03948, 'not': 0.03928, 'infantri': 0.03906, 'nikolaev': 0.03811, 'total': 0.03806, 'kharkiv': 0.03736, 'desert': 0.03635, 'mutil': 0.03625, 'bashar': 0.03625, 'al': 0.03625, 'counterattack': 0.03608, 'belaru': 0.03607, 'crui': 0.03558, 'rifl': 0.0355, 'motor': 0.03516, 'divi': 0.03483, 'maryinka': 0.0348, 'livelihood': 0.0348, 'eu': 0.0348, 'armi': 0.03448, 'territori': 0.03383, 'rotari': 0.03362, 'assad': 0.03362, 'block': 0.03288, 'stuck': 0.03262, 'preci': 0.03243, 'izyum': 0.03229, 'residenti': 0.03228, 'user': 0.03199, 'warship': 0.03175, '47th': 0.03175, 'munit': 0.03143, 'first': 0.03109, 'indiscrimin': 0.03099, 'sumi': 0.0309, 'face': 0.03065, 'addit': 0.03035, 'okhtyrka': 0.03031, 'drama': 0.03031}"
